hatespeech,subtype,text
1,3,"Ženske, ki prevajajo oz. pišejo, začenjajo iz temine, moški pa iz teorije. https://t.co/yBiwV9xI8M"
0,0,"Mislite, da bo današnji dež uspel pogasiti peklenskega Hellboya? OH HELL NO! 🔥 https://t.co/PCQ9LFMgPK"
1,2,"@penzionist12 pa dej fuj nooooooooooooo.če je pa kej ogabnega je pa to star peder, ki nadleguje mladce"
1,1,@Carin2013 Nobel je na 3600 O/min.. Obračat se je začel ko je nagrado dobil palestinski terorist poročen z Ukrajinsko kurbo..
0,0,"Neuspešna pa tut ne more bit, al? Poskusiti verjetno ni greh :) https://t.co/YRZQ5qKPol"
0,0,"Ne, tega jebenega ponedeljka še ni konec. Še en znanec sporoča, da je priklopljen na monitor. Herc. #psmtr"
0,0,"@MitjaKravanja @rrookk10 Niti ni bila takšna sramota. Finci so bili že v polnem teku, Bišćan pa je 'podedoval' kurjo vojsko takrat."
0,0,"Otroke in njihove odrasle spremljevalce med 2. in 8. oktobrom vabimo, da si v okviru Tedna otroka brezplačno... https://t.co/W812hHJRNc"
0,0,"@abejz_no @magrateja Tviterji so itak šli u kurac, ne rabi se jih več čuvat. Žastsejin."
0,0,(SPREMLJAMO) Že od jutra so v Dravogradu aktivirane vse gasilske enote. #poplavekoroska #dravograd https://t.co/ZcqkZDf1aj
1,1,@NormaMKorosec @AlexNotfake te črnuhe naj naženejo tja kamor sodijo ne pa da jih vabijo v svoje države golazen je za kamor sodi
0,0,"@vinkovasle1 Tekoci trak, zelo tekoci. Spredaj veliki krogec, zadaj mali. Kot bicikel, da hitrejsi, tak: trak."
1,1,"@R10Vojko Hm.

Če bi v Ambrusu mislili kot vi, bi jih Strojani, ob za njih nedelujoči policiji in pravosodju, še vedno terorizirali ..."
0,0,"@pvz_pivka @Slovenskavojska @MO_RS super vrtni okrasek...jaz bi v slogu clarksona opremil 
https://t.co/gDYUi90RN6"
0,0,"@Libertarec No, daj še fizično pejdi v Libijo,Irak, Sirijo  mal pomodrovat, kje se mora kdo zarediti..."
1,1,@JozeBiscak a si tist vidu..en ubogi palestinec na berglah... so pa metki bli izstreljeni...je pa zašprintal ko  Bolt..
0,0,Nova apokalipsa: kisli oblak bo človeštvo uničil junija 2014 http://t.co/Zj5sqCx20F
0,0,"V streljanju med predvolilno kampanjo v Turčiji trije mrtvi, osem ranjenih
https://t.co/2kN4vDxdWI https://t.co/nZ0MHd23tU"
0,0,"Na Facebook-u sem objavil 12 slik v albumu Detektiranje, izkop in uničenje letalske bombe, ostaline druge sv. http://t.co/Ycv6Is2u2X"
1,3,"Klavdija, bicikl je zakon. Za dedce. Tudi za punce, OK, v manjšini. Saj boš dojela, vem. Si preveč brihtna. https://t.co/dHhf92PMVR"
0,0,"Nebo se strelja nad nami. Čaku na fotoproof 10 min, rezultat? 12 črnih fotk, nobene ujete strele. So pa! Wild wild sky!"
0,0,"U garaži imam vsaj 20 šrafncigarju, upam, da me ne uvrstijo med nevarnega terorista z bogatim arzenalom ?"
0,0,"@GrilcNejc @Delo Da o spustih ne govorim. Ko je mojo punco enkrat skantalo tik pred mano z Mangarta, se vozim kot stara baba."
1,1,"@lucijausaj @Alex4Aleksandra Upam da bodo sli masovno na volitve, tako da ne bodo odlocali cefurji"
0,0,"@petrasovdat Ob obali se pozna vsaka ura. Če startam ob 4.40 je v redu, če pa ob 5.40, pa na koncu umrem od vročine."
1,3,"nabornistvo potrebujemo zato, da sedaj pomehkuzeni mladenici ( puncke) postanejo zopet moski https://t.co/t2hQiUjKZw"
0,0,"@PetraKodra @magrateja @russhie Za pomladitev mogoce enega od retinolov, granactive je baje najboljsi."
0,0,"Naredite nekaj zase, razstrupite se in pridite v sredo ob 20.30 v Pritlicje, da se združimo v skupni ideji. https://t.co/JdEjC5rPBn"
1,3,"@Alex4aleksandra Ubogi moški. Kaj vse morajo delati, da bi zgubili osnovno, od Boga dano, poslanstvo?"
0,0,IZNAJDLJIVO: Babica koristi sušilec za lase za merilnik hitrosti! - NAROBESVET https://t.co/xOuHCq4dqM
1,1,"@Jo_AnnaOfArt da bi se z tako borbenostjo na črnuhe in kozojebe tepiharje spravili, ne to pa ne...."
1,2,"Problem je, ker imajo ubogi v Afriki in širše Pedra O. Mi pa pedre. https://t.co/7Qaq4OInx4"
0,0,@SmiljanPurger Ja no in zdaj naj usa podpre kurde. Manjka samo še naveza turčija iran in imaš ww3
1,3,"@AjdaGorenc Hm, babe, sebe poglejte kam vse se rinete... Tut pri vas je šlo nekaj narobe. https://t.co/Lj8Gj7U6yQ"
0,0,"@Denarju Ne jaz ne nihče v moji družini jih ne jé, za tako posplošitev je res potreben neverjetno majhen mehurček."
0,0,"@Stellarka Ne bo se zaprlo, so odstranli Brandona. 
Vitamin C + HA, 5% retinoid"
0,0,"@sladkakotmed Danes sta se mi že dva zahvalila(!). Ničesar nisem poslal, niti ne poznam številk."
0,0,ERS 2013: električna cigareta v podpori opuščanju kajenja podobno učinkovita kot nikotinski obliž? - http://t.co/Wkij0ZDule
1,3,"@alesernecl A klima naprav še niso odstranili, ker so baje seksistične,ker moške baje manj zebe kot ženske."
0,0,"Drobtinice so preveč hranljive..

Čas je za demokratično dieto!

Proč z socialističnim špehom!"
0,0,Če se ljudje okoli vas obnašajo čudno (ali pa ste vi zblojeni): polna luna bo 12.12. https://t.co/YTfwqGXCpf
0,0,"Vmes sem imel čas za kratko turco iz Kamnške proti SEDLU in do Izvira, nato me je zopet čakalo delo."
0,0,"@PodnarSimon @DarinkaVrabi Mnogo bliže.
Če bi varnost v prometu bila tako katastrofalna, bi odgovorni leteli en za drugim."
0,0,@KatarinaKresal Kaj ste že kupili meglenke? Vi ste nas pripeljali v meglo in brez svetilnika ne boste našli ven.
1,3,@pongiSLO V Mariboru so tri kandidatke. Tako da se nimamo kaj pritoževat in lahko usrane dedce odpikamo.
0,0,@uporabnastran V supernovi so pametnjakoviči zaparkiral doboz/izvoz na parkirišče...
0,0,@CIservice Tole je v učbenikih razloženo v poglavjih o indukcijski/induktivni/inducirani psihozi.
0,0,Cockta in Futura DDB prejeli nagradi netko za najboljši projekt in izvajalca https://t.co/40G39DJ9C6 #podjetja #družba @GZSnovice @futuraddb
0,0,"Učijo nas o evglenah in paramecijih, ne pa, denimo, kako varčevati za dopust https://t.co/NHIbuReKdQ"
1,3,"@tinncu Baba prfuknena! Mackoni iz mesa med drugim rabijo taurin,ki je bistvenega pomena za delovanje vseh njihovih zivljenjskih funkcij!!"
0,0,"Čeprav jim zavarovalniška goljufija ni uspela, nihče ne more trditi, da se niso dobro odrezali."
1,1,@KilgoreSH5 @NormaMKorosec @ales_primc @BernardBrscic Komunist pa še čefur. Konec sveta.
0,0,"Nocoj ob 21:55 na Nova24tv: Oddaja Iz oči v oči z gosti – Oto Pestner, Tone Kuntner in Roman Končar https://t.co/cnoqK7YP0q via @Nova24TV"
1,1,"@petrasovdat @gustlovina @SiolNEWS Švedska je uredu, ampak so jo migranti zyebali. Menda imajo Arabci radi močnejše, pol pa tole rata. :)"
1,2,"@zaslovenijo2 @GregorVirant1 Za vas, geje, ki podzavestno  povzdigujete Murka in tlačite  Thompsona že mogoče."
1,4,@AlzheimerUltra @zaslovenijo2 Krščanstvo in Islam so leglo pedofilov in teroristov.
1,1,"@cikibucka Verjetno, da ne....Brozova multikulti + multikulti v zdajšnji državi
je uničila Slovenijo. Ni povratka."
0,0,"@bobsparrow70 @had No, pa smo zopet pri SDS, JJ. Takoj za tem sledijo partizanci in domobranci. To je slovenska ""širina""."
1,3,"@yrennia1 @BernardBrscic @Pontifex a si spet nore gobe jedla?? sej veš, da kokoši ne smejo tega počet. #butlbabji"
1,1,@FranciDonko @Nova24TV Osvobodili se pa bomo ko bomo te pefarbane madzare poslali nazja jamor spadajo ... ;)
1,1,@FranciDonko  domoljubna oddaja gostja pa neka zavaljena Hrvatica??? Sramotno!
0,0,"@LidlSLO Predlog. Zraven oblacil pripravite vse velikosti, da jih ljudje probajo. Ker to brskanje po kosarah... Ni fajn!"
0,0,@Bicikelj če imamo vso inftratrastukturo slabšo od #Krakow imamo vsa postaje boljše #vlak #tramvaj https://t.co/jYMGuWMDOz
1,1,@CufurovicHajdin @strankaSDS @JJansaSDS Fuj čifur! Ko bi človek vsaj razumel
0,0,"@FranciKek @strankalevica E ja plinski terminal. Tisti, ki so/ste proti se sploh ne zavedate kakšno neumnost delate."
1,1,@slavkoarh8 Pa lahko govoriš to srbsko spakedranščino tam v in okoli albanske riti? Da te ne bo albanski doktor skenslal.
0,0,Bomba dan. Z @JureGregorcic obcudujeva Renaultovih 120 let na stirih kolesih. https://t.co/PrwaCgPacn
0,0,"Limone moras v rokah nosit iz trgovine, stari dizli se pa se vedno lahko vozijo."
1,3,"@Jo_AnnaOfArt O kateri zafrustrirani kravetini, ki naj bi utihnila, imaš ti tako mnenje, djevojko? Povej stricu, da se še sam prepriča!😉"
0,0,"AKCIJA! 8=9
Plačate 8 aranžmajev, potuje pa vas 9! :P

Zaloge so omejene. Več info na info@collegium.si.
(Akcija... http://t.co/kUtIFt6Agc"
1,3,12.42h..34°C...človek teče po Kopru..jebo te jogging ob tej uri...pojdi raje na plažo gledat sise...
1,3,"Klavdija, bicikl je zakon. Za dedce. Tudi za punce, OK, v manjšini. Saj boš dojela, vem. Si preveč brihtna. https://t.co/dHhf92PMVR"
0,0,"@IrenaSirena @KatarinaJenko Seveda, mitološki kraj, kjer prebivajo zlobni rdeči palčki :)"
0,0,"@Moj_ca @Chuppacadabra @Mateja_Rose Všečen koncept. Poslušaj, ne glej. Minimalizem proti družbi vizualnega spektakla."
0,0,@anzet Samo Sneguljcica ni dovolj. Tudi palcki stejejo. #sedem #lokalnevolitve2018
1,2,"Kako se v LGBT vtihotapljajo pedofili? Počasi in potiho, a vztrajno. Poglejte slike. ⬇️⬇️ https://t.co/RL262eSSMT"
0,0,"@Tadej243 @simon_kuzma Redkokatere marmelade vzdržijo ne več kot 2-3leta
Mi smo stare metali stran za umrlimi,ki so jih imeli preko 8 let"
0,0,@lucijausaj Kako ni dobro? Gostinski tehnik bo raznašal sendviče in jabolka po parlamentu.😜
1,1,"@tamara80s Ja, ti tuji lastniki bodo uničili vse, kar so gradile generacije pred nami."
1,1,"""v filmu, ker igrajo cigancki, je ona ciganka per excellence."" Demeter Bitenc o nagrajenki za gl stransko zensko vlogo. #fsf"
0,0,"Slednje zavisi od dejavnosti medijev, ki jim afere posredujejo. Gre za umetnost režije, inscenacije in kostumografije."
0,0,@tretjeoko  jup 500 s tem da sta 2 taki skatli skupi pakirani ;) @petracj manjse sam res boljse itak pa 2 vzames
0,0,"@pongiSLO Na tapravih izletih se spi kar na busu, za zajtrk sta pa chips in travarca od vcheri =)"
0,0,"@sladkakotmed In ko enkrat to velja za sodnika, kmalu tudi za naslednjega v rangu in ne mine leto, ko le še čistilko kontrolirajo. :)"
0,0,"@pongiSLO A to je ta famozna pot v Berlin prek Istanbula? Slišati je katastrofalno, ampak si si lepo naplaniral.  🤣"
1,4,"Liberalci se obnašajo, kot da bo Trump ubil vse geje, legaliziral suženjstvo in odvzel ženske pravice.
Saj ni musliman... @rtvslo"
1,1,"@nadkaku Ja normalno da so to crtali,kako pa mislis da bojo upravicili prihod arabskih ciganov 🤮🤮🤮"
1,3,"@kokochannel12 bom zdej jest mal žleht. ženske velikokrat dokazujejo, da je za lajf z njimi bolje imeti cohones kot pa možgane.😉"
1,3,"@Mpravosodje @DominikaSvarc Same ženske! Ah, kje so časi, ko so se pravi moški sodniki postavljali v bran pravice!"
0,0,@ZoranDELA Četrtinski delež zaposlenim? To je lahko celo blazna ideja. Morda je to nagrada za prezadolženost podjetij in uničenja bank?
1,1,@GPreac @freewiseguy @Leon48303573 Katalonci so v bistvu španci ki mislijo da so extra
1,1,@RevijaReporter To ni čudolandija temveč čefurlandija glede na ves postavljen kič.
0,0,@DejanPogacnik @MarkoPoznic Cisto brez veze. To lahko napišeš o vsakem pv. Kakšne neumnosti.
0,0,"@hrastelj jah redukcija štroma boni za bencin sistem par- nepar pa še bi lahk našteval, vsak normalen si ne želi več teh cajtov"
0,0,Slovenskega kurc gleda. Je samo donator povišice kučkotove penzije. https://t.co/nBenzMfBUI
1,1,"Poslanci, ki ne uporabljajo dvojine, ki ne sklanjajo, ki govorijo balkanoslovenščino... mi nabijajo, kako moramo financirat kulturo. 
#bruh"
1,3,"@Mauhlerca @EffeV To je pa to, ker ste ga spremenili (ali pa je že bil) v copato. #facts #betamoški #moškecopate"
0,0,"@rtvslo nas futra s studijskimi oddajami, ker so najcenejše. Kam pa izhlapi 120 milijonov letno?"
1,3,"@had Tudi obratno gre, če verjameš ljudski tračarki @MilenaMilenca . Ta pozna kup starih bab, ki plačujejo tipom za druženje 😂"
1,4,"Porića in njegove kozojebce obveščam, da je bila pri gradnji njihovega ljubljanskega hleva v malto vmešana gorenjska zaseka."
1,2,Ne se sprenevedat. Cilj mavričnega priročnika je manipulacija. Preko učiteljev do otrok - #pedagogika https://t.co/0aCaGVhRYq
1,4,"Upam, da bo zelo malo tako butastih Slovencev, da bi volili stranke katere se tako krčevito borijo za sprejem muslimanskih pobesneležev."
0,0,"To so cene pogrebov v Sloveniji: Raztros pepela najcenejši, diamant najdražji https://t.co/DiWKUG561n"
1,1,"@RevijaReporter kaj naj bi bil motiv? Teroristični napad sigurno ne, ker ni musliman. Ostalo niti ni tok pomembno."
0,0,"Rdeča preproga včasih vodi tudi do konjske riti. Tako, metaforično. https://t.co/vS120saMnn"
1,4,"@KarolinaSemJaz glede na to da pri nas gradimo mošeje in se bo kmalu uveljavljalo šeriatsko pravo, bo verjetno to kar stalnica"
0,0,"Slovenci plačajte podražitve, ker lahko !? 
Je kdo rekel, da to mi ne zmoremo !!!
#pajade"
1,1,"V Areju so večino tekem prestavljali, nižali štarte ipd. Sedaj pa berem Slovenčke, da črtijo Zlato Lisico in hvalijo Are. Žalostno."
1,3,"@krtmen @crico111 Če se kakšna ogabna coprnica sama razdeviči z (na primer) dildom, to šteje?"
1,1,@davorvrban @MitjaIrsic ti anketiraš samo svojje po čefurski familiji in med ostalimi yugo čefurjki s katerimi ste v združbi
1,1,@spagetyuse Nič čudnega. Srbi vedo za biznise levih vlad in da se da extra zaslužit.  Balkanska posla
0,0,@friedcell Ma ja.. Nek nasty virus sem fasal pa še nisem mel časa zrihtat. :(
0,0,"Tole je pa katastrofalno napucavanje žoge. 42. minut. Potem pa. Sreča prati hrabre, jebat ga. #ligaprvakov"
1,4,"@VojeNotFake Res je kondom, kot burka.
Torej, nataknem burko na kurac.
In Alaha."
1,2,"Zanimivo zapažanje: več, ko imajo buzeranti družbeno priznanih pravic in prviliegijev, manj je duhovnih poklicev. Verjetno samo naključje"
0,0,"@DiMatkovic Sem mislila, da so v tem stoletju staffordi ""go to"" psi za vse, ki bi radi, da je pes videti kot orožje."
1,3,"@p_tadeja Včasih so rekl: junij, julij, avgust babe prmr pust 
Zame to ne velja."
0,0,@KatarinaDbr Jaz bom med drugim zlagala padala!. Svicnla bom pa neki malga bom zaslužla.
0,0,"@AlanOrlic ratal! nasla nekje en drug zip za taisti font, instalirala in et voila, dela. 

bedarija, amapk reseno :)"
0,0,"Na TV pa izpade, k da je Stožce 12.000 razprodal model totalno brez posluha #šarlatandebalkan #vwelikikoncert"
0,0,"@2xtangocharlie Fotkano v Trogirju. Se letala že zelo spuščajo. Mislim,da je letališče oddaljeno 10 minut z avtom. https://t.co/meFVgGlrwx"
0,0,"Toliko mam vsem za povedat zjutraj, toliko tipkam, da se telefon, v eni uri polnjenja, sploh ni premaknil z 21% baterije."
1,1,@kokochannel12 @Fitzroy1985 @BRajgelj @strankaSDS V balkanski ritni luknji torej!
1,1,"Eritrejec,je v Integracijski hiši večkrat zabodel svojega rojaka in še grozil. Ogroža Slovence,a ga ne bodo izgnali.
V komentarju!"
1,1,@Medeja_7 Mogoče bo čez 30 let drugače. Ko bodo poselili Evropo z musliji in črnci. Krasni novi svet !
0,0,"Birmingham 1940, vojaki vpoklicani, da preprečijo tujo invazijo.! in
Birmingham DANES
🤔😂 Angleži https://t.co/IRuBbtPTJe"
1,3,"Tiste, ki jamrate nad enim moškim in sobivanjem z njim, globoko vdihnite in bodite hvaležne, da nimate treh v radiju kihca."
0,0,"@FrancTursic , iskrena hvala za vaš nastop v oddaji Pričevalci. Samo resnica lahko osvobodi Slovenijo."
0,0,Tocno to so tud nasega v vrtcu naucili. In zdaj mu je to edini normalen navin oblacenja :) https://t.co/zocYIt4WnU
0,0,"Kaj so po veliki zmagi proti Španiji povedale mama, babica in dekle Luka Doncic? https://t.co/DKfICU5dC2 #VIDEO"
1,4,"@AoAlbin @BozoPredalic Ti že veš, da vsak 'mesar' zasluži pokojnino...Za 'halal' klanje, pa še borčevski dodatek..."
0,0,"@DarjaTomanic @NovicaMihajlo @KatarinaJenko Ma ti jo pošljem, to črno kravato, da bo že mir!
Jest je ne nicam več!"
0,0,"@Jaka__Dolinar @RTV_Slovenija Nihče ne pričakuje, da bi Janša vodil 'otačbino' od tega Tao3. Slovenijo pa slej ko prej bo."
1,1,@mrevlje @Margu501 ... ker je uničevanje (evropske kulture) simbol njihove zmage
0,0,"@Eva24ur  videl pri stari mami. tukaj si preberi: http://cl.ly/7Eft in ne poyabi na nevarnost vžiga, eksplozije!"
1,2,"#peder skupaj z #lezbačami nasilno spreminjajo 🇸🇮

🐷🐒 https://t.co/c1qigh2Roa"
1,1,@altPaulin @mcanzutti @penzionist12 @KlemenZbacnik @irinkapan državni udar in a si vidla tud črni priseljenci pomagajo rušiti vlado
0,0,"Kako mora biti šele potica dobra, če jo neseš pečt v krematorij. 
Seveda, če imaš veze. https://t.co/IdB5PzpZg0"
0,0,"@ciro_ciril Tam ni planirana klasicna avtocesta, ampak ‘razsirjena dvopasovnica’. Kljuc pa je v tunelu"
1,1,"@JureHrvatic Potujčevanje s strani Nemcev ni nič bolj uničujoče za Slovence, kot tisto s strani Srbov."
0,0,"Za psičko sva zbrali komaj 28€.. Ji lahko ponudimo kaj več? Pobrskajte po albumu, veliko novih in lepih darovanih... https://t.co/HJjxvCTFF3"
0,0,Inšpekcija ogloblja podjetnike za najmanjše kršitve pravil o rabi slovenskega jezika. Za imena ulic si pa izmišljamo besede. #džamijska
1,2,"Ja ti pedri so pa res lahka roba.Država na vrhu s takimi osebki,je ogrožena država na najbolj bizaren način. https://t.co/g8WhHjz379"
0,0,"@Mauhlerca To je od prekladanja bicikla; vlak, bus se posebno pa avto prtljaznik🤬"
1,3,"@KatarinaJenko zenske hocejo zato, da jih lahko za noge vlecejo ob prehitevanju. #sampovem"
0,0,@Alex4aleksandra V parih letih se bodo oplodili kot moje miši v kleti...iz dveh jih rata 20... Pol se jih pa nikakor ne morem znebit...
1,1,@MuriMursic @BineTraven ... ima @SamoGlavan zelo prav. Slofurji in slofurke so ta huj.
0,0,"@lukavalas A se Kučan v Janšo spušča, ali le Janša venomer Kučana na plano vleče?"
1,2,"@AntonPeinkiher Tonček, če ti je dolgčas, raje pridi pred sodišče. Tam demonstriramo za pediče"
1,4,"@RibicTine @JJansaSDS Pa jo alahovci z macetami sekajo, rezejo kristjane, to se pa ne sme govorit."
1,2,@frelih_igor @FPlevnik @dragnslyr_ds @AntonZmavc @Ferch_Pech Krščani je tako kot bi za geje rekel pedri.
1,1,"@Stanisl15592752 @lucijausaj Črnci se samo spogledujejo, katera budala je to ?"
0,0,Pomagajte nama pri plačilu sterilizacij in kastracij prostoživečih muc! Kako? S prispevkom za artikle v tem... https://t.co/UmAUOGpbXm
0,0,"@Fitzroy1985 Ne nas zdej s tem motit, ker se mormo zmenit kam je izginil križ z Miklavževe mitre."
0,0,"DOBRI SOSED IMA ZOPET SLAB DAN, DA PA BI BIL NAMEN BOLJ OČITEN, JE MIMO SOSEDINIGA PRESTAVIL SAMO NAŠ SMETNJAK  https://t.co/dwyBhAjrlC"
1,3,"Kje so aktivistke, da grejo spucat to svinjarijo ...Violeta pa tud, ce spije en liter se ji ne zbistri ... https://t.co/06RFoUJIYQ"
1,1,Švedska se utaplja v kriminalu nigerijske tolpe BlackAx | Nova24TV https://t.co/Sh8fjplKSv
0,0,Tamau mi je takorekoč dal šnelkurs iz učinkovite komunikacije. https://t.co/wvdw46k1HJ
1,4,"Marionete trdolevičarskih vlad se niti ne zavedajo, da te dni sejejo seme slovenskih džihadističnih nebes https://t.co/fyafNiHgIP"
0,0,"@BernieThePie Ja ja, sej to, to. Pa u zemlo je zapikjen? Pa solarno celico ma gor? K za macke je VF precej neucinlovit."
